,DATE_TIME,DAYS,TOTAL_TRAFFIC,STATION_LINE
12114,2017-06-22,Thursday,1220.0,21 ST G
12115,2017-06-23,Friday,1317.0,21 ST G
12116,2017-06-24,Saturday,811.0,21 ST G
12117,2017-06-25,Sunday,674.0,21 ST G
12118,2017-06-26,Monday,1338.0,21 ST G
12119,2017-06-27,Tuesday,1355.0,21 ST G
12120,2017-06-28,Wednesday,1472.0,21 ST G
12121,2017-06-29,Thursday,1415.0,21 ST G
12122,2016-12-31,Saturday,2035.0,21 ST-QNSBRIDGE F
12123,2017-01-01,Sunday,1282.0,21 ST-QNSBRIDGE F
12124,2017-01-02,Monday,1631.0,21 ST-QNSBRIDGE F
12125,2017-01-03,Tuesday,3371.0,21 ST-QNSBRIDGE F
12126,2017-01-04,Wednesday,3815.0,21 ST-QNSBRIDGE F
12127,2017-01-05,Thursday,3474.0,21 ST-QNSBRIDGE F
12128,2017-01-06,Friday,3437.0,21 ST-QNSBRIDGE F
12129,2017-01-07,Saturday,1854.0,21 ST-QNSBRIDGE F
12130,2017-01-08,Sunday,1392.0,21 ST-QNSBRIDGE F
12131,2017-01-09,Monday,3187.0,21 ST-QNSBRIDGE F
12132,2017-01-10,Tuesday,3662.0,21 ST-QNSBRIDGE F
12133,2017-01-11,Wednesday,3678.0,21 ST-QNSBRIDGE F
12134,2017-01-12,Thursday,3590.0,21 ST-QNSBRIDGE F
12135,2017-01-13,Friday,3747.0,21 ST-QNSBRIDGE F
12136,2017-01-14,Saturday,1921.0,21 ST-QNSBRIDGE F
12137,2017-01-15,Sunday,1455.0,21 ST-QNSBRIDGE F
12138,2017-01-16,Monday,2474.0,21 ST-QNSBRIDGE F
12139,2017-01-17,Tuesday,3547.0,21 ST-QNSBRIDGE F
12140,2017-01-18,Wednesday,3576.0,21 ST-QNSBRIDGE F
12141,2017-01-19,Thursday,3677.0,21 ST-QNSBRIDGE F
12142,2017-01-20,Friday,3684.0,21 ST-QNSBRIDGE F
12143,2017-01-21,Saturday,2130.0,21 ST-QNSBRIDGE F
12144,2017-01-22,Sunday,1484.0,21 ST-QNSBRIDGE F
12145,2017-01-23,Monday,3474.0,21 ST-QNSBRIDGE F
12146,2017-01-24,Tuesday,3346.0,21 ST-QNSBRIDGE F
12147,2017-01-25,Wednesday,3528.0,21 ST-QNSBRIDGE F
12148,2017-01-26,Thursday,3612.0,21 ST-QNSBRIDGE F
12149,2017-01-27,Friday,3602.0,21 ST-QNSBRIDGE F
12150,2017-01-28,Saturday,2183.0,21 ST-QNSBRIDGE F
12151,2017-01-29,Sunday,1673.0,21 ST-QNSBRIDGE F
12152,2017-01-30,Monday,3658.0,21 ST-QNSBRIDGE F
12153,2017-01-31,Tuesday,3519.0,21 ST-QNSBRIDGE F
12154,2017-02-01,Wednesday,3835.0,21 ST-QNSBRIDGE F
12155,2017-02-02,Thursday,3794.0,21 ST-QNSBRIDGE F
12156,2017-02-03,Friday,3961.0,21 ST-QNSBRIDGE F
12157,2017-02-04,Saturday,2000.0,21 ST-QNSBRIDGE F
12158,2017-02-05,Sunday,1386.0,21 ST-QNSBRIDGE F
12159,2017-02-06,Monday,3524.0,21 ST-QNSBRIDGE F
12160,2017-02-07,Tuesday,3758.0,21 ST-QNSBRIDGE F
12161,2017-02-08,Wednesday,3738.0,21 ST-QNSBRIDGE F
12162,2017-02-09,Thursday,1955.0,21 ST-QNSBRIDGE F
12163,2017-02-10,Friday,3685.0,21 ST-QNSBRIDGE F
12164,2017-02-11,Saturday,1696.0,21 ST-QNSBRIDGE F
12165,2017-02-12,Sunday,942.0,21 ST-QNSBRIDGE F
12166,2017-02-13,Monday,3598.0,21 ST-QNSBRIDGE F
12167,2017-02-14,Tuesday,3946.0,21 ST-QNSBRIDGE F
12168,2017-02-15,Wednesday,3643.0,21 ST-QNSBRIDGE F
12169,2017-02-16,Thursday,3668.0,21 ST-QNSBRIDGE F
12170,2017-02-17,Friday,3372.0,21 ST-QNSBRIDGE F
12171,2017-02-18,Saturday,1781.0,21 ST-QNSBRIDGE F
12172,2017-02-19,Sunday,1218.0,21 ST-QNSBRIDGE F
12173,2017-02-20,Monday,2059.0,21 ST-QNSBRIDGE F
12174,2017-02-21,Tuesday,3525.0,21 ST-QNSBRIDGE F
12175,2017-02-22,Wednesday,3582.0,21 ST-QNSBRIDGE F
12176,2017-02-23,Thursday,4014.0,21 ST-QNSBRIDGE F
12177,2017-02-24,Friday,4058.0,21 ST-QNSBRIDGE F
12178,2017-02-25,Saturday,1760.0,21 ST-QNSBRIDGE F
12179,2017-02-26,Sunday,1271.0,21 ST-QNSBRIDGE F
12180,2017-02-27,Monday,3760.0,21 ST-QNSBRIDGE F
12181,2017-02-28,Tuesday,3830.0,21 ST-QNSBRIDGE F
12182,2017-03-01,Wednesday,3774.0,21 ST-QNSBRIDGE F
12183,2017-03-02,Thursday,3800.0,21 ST-QNSBRIDGE F
12184,2017-03-03,Friday,3787.0,21 ST-QNSBRIDGE F
12185,2017-03-04,Saturday,2059.0,21 ST-QNSBRIDGE F
12186,2017-03-05,Sunday,1443.0,21 ST-QNSBRIDGE F
12187,2017-03-06,Monday,3826.0,21 ST-QNSBRIDGE F
12188,2017-03-07,Tuesday,4200.0,21 ST-QNSBRIDGE F
12189,2017-03-08,Wednesday,3985.0,21 ST-QNSBRIDGE F
12190,2017-03-09,Thursday,3983.0,21 ST-QNSBRIDGE F
12191,2017-03-10,Friday,3667.0,21 ST-QNSBRIDGE F
12192,2017-03-11,Saturday,2023.0,21 ST-QNSBRIDGE F
12193,2017-03-12,Sunday,1455.0,21 ST-QNSBRIDGE F
12194,2017-03-13,Monday,3723.0,21 ST-QNSBRIDGE F
12195,2017-03-14,Tuesday,1136.0,21 ST-QNSBRIDGE F
12196,2017-03-15,Wednesday,3892.0,21 ST-QNSBRIDGE F
12197,2017-03-16,Thursday,3944.0,21 ST-QNSBRIDGE F
12198,2017-03-17,Friday,4748.0,21 ST-QNSBRIDGE F
12199,2017-03-18,Saturday,2505.0,21 ST-QNSBRIDGE F
12200,2017-03-19,Sunday,1888.0,21 ST-QNSBRIDGE F
12201,2017-03-20,Monday,4100.0,21 ST-QNSBRIDGE F
12202,2017-03-21,Tuesday,4329.0,21 ST-QNSBRIDGE F
12203,2017-03-22,Wednesday,4847.0,21 ST-QNSBRIDGE F
12204,2017-03-23,Thursday,3939.0,21 ST-QNSBRIDGE F
12205,2017-03-24,Friday,3864.0,21 ST-QNSBRIDGE F
12206,2017-03-25,Saturday,2347.0,21 ST-QNSBRIDGE F
12207,2017-03-26,Sunday,1611.0,21 ST-QNSBRIDGE F
12208,2017-03-27,Monday,3615.0,21 ST-QNSBRIDGE F
12209,2017-03-28,Tuesday,3639.0,21 ST-QNSBRIDGE F
12210,2017-03-29,Wednesday,3974.0,21 ST-QNSBRIDGE F
12211,2017-03-30,Thursday,3913.0,21 ST-QNSBRIDGE F
12212,2017-03-31,Friday,3639.0,21 ST-QNSBRIDGE F
12213,2017-04-01,Saturday,2612.0,21 ST-QNSBRIDGE F
12214,2017-04-02,Sunday,1894.0,21 ST-QNSBRIDGE F
12215,2017-04-03,Monday,3737.0,21 ST-QNSBRIDGE F
12216,2017-04-04,Tuesday,3863.0,21 ST-QNSBRIDGE F
12217,2017-04-05,Wednesday,3993.0,21 ST-QNSBRIDGE F
12218,2017-04-06,Thursday,3792.0,21 ST-QNSBRIDGE F
12219,2017-04-07,Friday,4104.0,21 ST-QNSBRIDGE F
12220,2017-04-08,Saturday,2069.0,21 ST-QNSBRIDGE F
12221,2017-04-09,Sunday,1587.0,21 ST-QNSBRIDGE F
12222,2017-04-10,Monday,3502.0,21 ST-QNSBRIDGE F
12223,2017-04-11,Tuesday,4012.0,21 ST-QNSBRIDGE F
12224,2017-04-12,Wednesday,3718.0,21 ST-QNSBRIDGE F
12225,2017-04-13,Thursday,4023.0,21 ST-QNSBRIDGE F
12226,2017-04-14,Friday,4143.0,21 ST-QNSBRIDGE F
12227,2017-04-15,Saturday,2679.0,21 ST-QNSBRIDGE F
12228,2017-04-16,Sunday,2132.0,21 ST-QNSBRIDGE F
12229,2017-04-17,Monday,3318.0,21 ST-QNSBRIDGE F
12230,2017-04-18,Tuesday,3706.0,21 ST-QNSBRIDGE F
12231,2017-04-19,Wednesday,4064.0,21 ST-QNSBRIDGE F
12232,2017-04-20,Thursday,4048.0,21 ST-QNSBRIDGE F
12233,2017-04-21,Friday,3922.0,21 ST-QNSBRIDGE F
12234,2017-04-22,Saturday,2654.0,21 ST-QNSBRIDGE F
12235,2017-04-23,Sunday,2107.0,21 ST-QNSBRIDGE F
12236,2017-04-24,Monday,3893.0,21 ST-QNSBRIDGE F
12237,2017-04-25,Tuesday,3744.0,21 ST-QNSBRIDGE F
12238,2017-04-26,Wednesday,4060.0,21 ST-QNSBRIDGE F
12239,2017-04-27,Thursday,4026.0,21 ST-QNSBRIDGE F
12240,2017-04-28,Friday,4222.0,21 ST-QNSBRIDGE F
12241,2017-04-29,Saturday,2151.0,21 ST-QNSBRIDGE F
12242,2017-04-30,Sunday,1688.0,21 ST-QNSBRIDGE F
12243,2017-05-01,Monday,3907.0,21 ST-QNSBRIDGE F
12244,2017-05-02,Tuesday,3877.0,21 ST-QNSBRIDGE F
12245,2017-05-03,Wednesday,4013.0,21 ST-QNSBRIDGE F
12246,2017-05-04,Thursday,3927.0,21 ST-QNSBRIDGE F
12247,2017-05-05,Friday,3962.0,21 ST-QNSBRIDGE F
12248,2017-05-06,Saturday,2255.0,21 ST-QNSBRIDGE F
12249,2017-05-07,Sunday,1785.0,21 ST-QNSBRIDGE F
12250,2017-05-08,Monday,3748.0,21 ST-QNSBRIDGE F
12251,2017-05-09,Tuesday,3811.0,21 ST-QNSBRIDGE F
12252,2017-05-10,Wednesday,3902.0,21 ST-QNSBRIDGE F
12253,2017-05-11,Thursday,3918.0,21 ST-QNSBRIDGE F
12254,2017-05-12,Friday,3950.0,21 ST-QNSBRIDGE F
12255,2017-05-13,Saturday,1992.0,21 ST-QNSBRIDGE F
12256,2017-05-14,Sunday,1597.0,21 ST-QNSBRIDGE F
12257,2017-05-15,Monday,3749.0,21 ST-QNSBRIDGE F
12258,2017-05-16,Tuesday,3822.0,21 ST-QNSBRIDGE F
12259,2017-05-17,Wednesday,4225.0,21 ST-QNSBRIDGE F
12260,2017-05-18,Thursday,3903.0,21 ST-QNSBRIDGE F
12261,2017-05-19,Friday,4191.0,21 ST-QNSBRIDGE F
12262,2017-05-20,Saturday,2582.0,21 ST-QNSBRIDGE F
12263,2017-05-21,Sunday,2183.0,21 ST-QNSBRIDGE F
12264,2017-05-22,Monday,3883.0,21 ST-QNSBRIDGE F
12265,2017-05-23,Tuesday,3798.0,21 ST-QNSBRIDGE F
12266,2017-05-24,Wednesday,3799.0,21 ST-QNSBRIDGE F
12267,2017-05-25,Thursday,3738.0,21 ST-QNSBRIDGE F
12268,2017-05-26,Friday,3827.0,21 ST-QNSBRIDGE F
12269,2017-05-27,Saturday,2437.0,21 ST-QNSBRIDGE F
12270,2017-05-28,Sunday,2018.0,21 ST-QNSBRIDGE F
12271,2017-05-29,Monday,1819.0,21 ST-QNSBRIDGE F
12272,2017-05-30,Tuesday,3760.0,21 ST-QNSBRIDGE F
12273,2017-05-31,Wednesday,3800.0,21 ST-QNSBRIDGE F
12274,2017-06-01,Thursday,4221.0,21 ST-QNSBRIDGE F
12275,2017-06-02,Friday,3908.0,21 ST-QNSBRIDGE F
12276,2017-06-03,Saturday,2664.0,21 ST-QNSBRIDGE F
12277,2017-06-04,Sunday,1976.0,21 ST-QNSBRIDGE F
12278,2017-06-05,Monday,3919.0,21 ST-QNSBRIDGE F
12279,2017-06-06,Tuesday,3918.0,21 ST-QNSBRIDGE F
12280,2017-06-07,Wednesday,3880.0,21 ST-QNSBRIDGE F
12281,2017-06-08,Thursday,3843.0,21 ST-QNSBRIDGE F
12282,2017-06-09,Friday,3799.0,21 ST-QNSBRIDGE F
12283,2017-06-10,Saturday,2455.0,21 ST-QNSBRIDGE F
12284,2017-06-11,Sunday,1894.0,21 ST-QNSBRIDGE F
12285,2017-06-12,Monday,3846.0,21 ST-QNSBRIDGE F
12286,2017-06-13,Tuesday,3722.0,21 ST-QNSBRIDGE F
12287,2017-06-14,Wednesday,3758.0,21 ST-QNSBRIDGE F
12288,2017-06-15,Thursday,3852.0,21 ST-QNSBRIDGE F
12289,2017-06-16,Friday,3757.0,21 ST-QNSBRIDGE F
12290,2017-06-17,Saturday,1653.0,21 ST-QNSBRIDGE F
12291,2017-06-18,Sunday,1128.0,21 ST-QNSBRIDGE F
12292,2017-06-19,Monday,3571.0,21 ST-QNSBRIDGE F
12293,2017-06-20,Tuesday,3384.0,21 ST-QNSBRIDGE F
12294,2017-06-21,Wednesday,3924.0,21 ST-QNSBRIDGE F
12295,2017-06-22,Thursday,3796.0,21 ST-QNSBRIDGE F
12296,2017-06-23,Friday,3541.0,21 ST-QNSBRIDGE F
12297,2017-06-24,Saturday,1104.0,21 ST-QNSBRIDGE F
12298,2017-06-25,Sunday,792.0,21 ST-QNSBRIDGE F
12299,2017-06-26,Monday,3334.0,21 ST-QNSBRIDGE F
12300,2017-06-27,Tuesday,3398.0,21 ST-QNSBRIDGE F
12301,2017-06-28,Wednesday,3681.0,21 ST-QNSBRIDGE F
12302,2017-06-29,Thursday,3700.0,21 ST-QNSBRIDGE F
12303,2016-12-31,Saturday,417.0,215 ST 1
12304,2017-01-01,Sunday,280.0,215 ST 1
12305,2017-01-02,Monday,364.0,215 ST 1
12306,2017-01-03,Tuesday,940.0,215 ST 1
12307,2017-01-04,Wednesday,1018.0,215 ST 1
12308,2017-01-05,Thursday,933.0,215 ST 1
12309,2017-01-06,Friday,958.0,215 ST 1
12310,2017-01-07,Saturday,426.0,215 ST 1
12311,2017-01-08,Sunday,349.0,215 ST 1
12312,2017-01-09,Monday,814.0,215 ST 1
12313,2017-01-10,Tuesday,932.0,215 ST 1
12314,2017-01-11,Wednesday,1068.0,215 ST 1
12315,2017-01-12,Thursday,980.0,215 ST 1
12316,2017-01-13,Friday,979.0,215 ST 1
12317,2017-01-14,Saturday,489.0,215 ST 1
12318,2017-01-15,Sunday,351.0,215 ST 1
12319,2017-01-16,Monday,492.0,215 ST 1
12320,2017-01-17,Tuesday,1003.0,215 ST 1
12321,2017-01-18,Wednesday,1006.0,215 ST 1
12322,2017-01-19,Thursday,1020.0,215 ST 1
12323,2017-01-20,Friday,981.0,215 ST 1
12324,2017-01-21,Saturday,519.0,215 ST 1
12325,2017-01-22,Sunday,349.0,215 ST 1
12326,2017-01-23,Monday,840.0,215 ST 1
12327,2017-01-24,Tuesday,947.0,215 ST 1
12328,2017-01-25,Wednesday,935.0,215 ST 1
12329,2017-01-26,Thursday,1060.0,215 ST 1
12330,2017-01-27,Friday,944.0,215 ST 1
12331,2017-01-28,Saturday,534.0,215 ST 1
12332,2017-01-29,Sunday,337.0,215 ST 1
12333,2017-01-30,Monday,967.0,215 ST 1
12334,2017-01-31,Tuesday,924.0,215 ST 1
12335,2017-02-01,Wednesday,1000.0,215 ST 1
12336,2017-02-02,Thursday,972.0,215 ST 1
12337,2017-02-03,Friday,998.0,215 ST 1
12338,2017-02-04,Saturday,521.0,215 ST 1
12339,2017-02-05,Sunday,381.0,215 ST 1
12340,2017-02-06,Monday,988.0,215 ST 1
12341,2017-02-07,Tuesday,927.0,215 ST 1
12342,2017-02-08,Wednesday,1018.0,215 ST 1
12343,2017-02-09,Thursday,536.0,215 ST 1
12344,2017-02-10,Friday,999.0,215 ST 1
12345,2017-02-11,Saturday,553.0,215 ST 1
12346,2017-02-12,Sunday,327.0,215 ST 1
12347,2017-02-13,Monday,862.0,215 ST 1
12348,2017-02-14,Tuesday,927.0,215 ST 1
12349,2017-02-15,Wednesday,1091.0,215 ST 1
12350,2017-02-16,Thursday,1010.0,215 ST 1
12351,2017-02-17,Friday,1092.0,215 ST 1
12352,2017-02-18,Saturday,0.0,215 ST 1
12353,2017-02-19,Sunday,2.0,215 ST 1
12354,2017-02-20,Monday,1.0,215 ST 1
12355,2017-02-21,Tuesday,894.0,215 ST 1
12356,2017-02-22,Wednesday,922.0,215 ST 1
12357,2017-02-23,Thursday,1091.0,215 ST 1
12358,2017-02-24,Friday,903.0,215 ST 1
12359,2017-02-25,Saturday,1.0,215 ST 1
12360,2017-02-26,Sunday,1.0,215 ST 1
12361,2017-02-27,Monday,1004.0,215 ST 1
12362,2017-02-28,Tuesday,981.0,215 ST 1
12363,2017-03-01,Wednesday,920.0,215 ST 1
12364,2017-03-02,Thursday,975.0,215 ST 1
12365,2017-03-03,Friday,920.0,215 ST 1
12366,2017-03-04,Saturday,440.0,215 ST 1
12367,2017-03-05,Sunday,314.0,215 ST 1
12368,2017-03-06,Monday,951.0,215 ST 1
12369,2017-03-07,Tuesday,975.0,215 ST 1
12370,2017-03-08,Wednesday,1014.0,215 ST 1
12371,2017-03-09,Thursday,1031.0,215 ST 1
12372,2017-03-10,Friday,887.0,215 ST 1
12373,2017-03-11,Saturday,431.0,215 ST 1
12374,2017-03-12,Sunday,305.0,215 ST 1
12375,2017-03-13,Monday,969.0,215 ST 1
12376,2017-03-14,Tuesday,83.0,215 ST 1
12377,2017-03-15,Wednesday,832.0,215 ST 1
12378,2017-03-16,Thursday,894.0,215 ST 1
12379,2017-03-17,Friday,957.0,215 ST 1
12380,2017-03-18,Saturday,436.0,215 ST 1
12381,2017-03-19,Sunday,374.0,215 ST 1
12382,2017-03-20,Monday,910.0,215 ST 1
12383,2017-03-21,Tuesday,1032.0,215 ST 1
12384,2017-03-22,Wednesday,914.0,215 ST 1
12385,2017-03-23,Thursday,884.0,215 ST 1
12386,2017-03-24,Friday,894.0,215 ST 1
12387,2017-03-25,Saturday,530.0,215 ST 1
12388,2017-03-26,Sunday,401.0,215 ST 1
12389,2017-03-27,Monday,874.0,215 ST 1
12390,2017-03-28,Tuesday,910.0,215 ST 1
12391,2017-03-29,Wednesday,1180.0,215 ST 1
12392,2017-03-30,Thursday,1150.0,215 ST 1
12393,2017-03-31,Friday,907.0,215 ST 1
12394,2017-04-01,Saturday,559.0,215 ST 1
12395,2017-04-02,Sunday,440.0,215 ST 1
12396,2017-04-03,Monday,933.0,215 ST 1
12397,2017-04-04,Tuesday,966.0,215 ST 1
12398,2017-04-05,Wednesday,1051.0,215 ST 1
12399,2017-04-06,Thursday,869.0,215 ST 1
12400,2017-04-07,Friday,974.0,215 ST 1
12401,2017-04-08,Saturday,529.0,215 ST 1
12402,2017-04-09,Sunday,472.0,215 ST 1
12403,2017-04-10,Monday,929.0,215 ST 1
12404,2017-04-11,Tuesday,933.0,215 ST 1
12405,2017-04-12,Wednesday,891.0,215 ST 1
12406,2017-04-13,Thursday,936.0,215 ST 1
12407,2017-04-14,Friday,819.0,215 ST 1
12408,2017-04-15,Saturday,607.0,215 ST 1
12409,2017-04-16,Sunday,391.0,215 ST 1
12410,2017-04-17,Monday,803.0,215 ST 1
12411,2017-04-18,Tuesday,861.0,215 ST 1
12412,2017-04-19,Wednesday,979.0,215 ST 1
12413,2017-04-20,Thursday,1001.0,215 ST 1
12414,2017-04-21,Friday,897.0,215 ST 1
12415,2017-04-22,Saturday,499.0,215 ST 1
12416,2017-04-23,Sunday,441.0,215 ST 1
12417,2017-04-24,Monday,968.0,215 ST 1
12418,2017-04-25,Tuesday,1015.0,215 ST 1
12419,2017-04-26,Wednesday,932.0,215 ST 1
12420,2017-04-27,Thursday,949.0,215 ST 1
12421,2017-04-28,Friday,1084.0,215 ST 1
12422,2017-04-29,Saturday,557.0,215 ST 1
12423,2017-04-30,Sunday,419.0,215 ST 1
12424,2017-05-01,Monday,947.0,215 ST 1
12425,2017-05-02,Tuesday,1031.0,215 ST 1
12426,2017-05-03,Wednesday,942.0,215 ST 1
12427,2017-05-04,Thursday,1028.0,215 ST 1
12428,2017-05-05,Friday,824.0,215 ST 1
12429,2017-05-06,Saturday,584.0,215 ST 1
12430,2017-05-07,Sunday,432.0,215 ST 1
12431,2017-05-08,Monday,906.0,215 ST 1
12432,2017-05-09,Tuesday,972.0,215 ST 1
12433,2017-05-10,Wednesday,899.0,215 ST 1
12434,2017-05-11,Thursday,995.0,215 ST 1
12435,2017-05-12,Friday,995.0,215 ST 1
12436,2017-05-13,Saturday,447.0,215 ST 1
12437,2017-05-14,Sunday,395.0,215 ST 1
12438,2017-05-15,Monday,894.0,215 ST 1
12439,2017-05-16,Tuesday,1004.0,215 ST 1
12440,2017-05-17,Wednesday,955.0,215 ST 1
12441,2017-05-18,Thursday,895.0,215 ST 1
12442,2017-05-19,Friday,833.0,215 ST 1
12443,2017-05-20,Saturday,425.0,215 ST 1
12444,2017-05-21,Sunday,356.0,215 ST 1
12445,2017-05-22,Monday,821.0,215 ST 1
12446,2017-05-23,Tuesday,911.0,215 ST 1
12447,2017-05-24,Wednesday,880.0,215 ST 1
12448,2017-05-25,Thursday,871.0,215 ST 1
12449,2017-05-26,Friday,857.0,215 ST 1
12450,2017-05-27,Saturday,403.0,215 ST 1
12451,2017-05-28,Sunday,339.0,215 ST 1
12452,2017-05-29,Monday,329.0,215 ST 1
12453,2017-05-30,Tuesday,1129.0,215 ST 1
12454,2017-05-31,Wednesday,936.0,215 ST 1
12455,2017-06-01,Thursday,895.0,215 ST 1
12456,2017-06-02,Friday,999.0,215 ST 1
12457,2017-06-03,Saturday,600.0,215 ST 1
12458,2017-06-04,Sunday,490.0,215 ST 1
12459,2017-06-05,Monday,922.0,215 ST 1
12460,2017-06-06,Tuesday,936.0,215 ST 1
12461,2017-06-07,Wednesday,860.0,215 ST 1
12462,2017-06-08,Thursday,736.0,215 ST 1
12463,2017-06-09,Friday,894.0,215 ST 1
12464,2017-06-10,Saturday,636.0,215 ST 1
12465,2017-06-11,Sunday,419.0,215 ST 1
12466,2017-06-12,Monday,786.0,215 ST 1
12467,2017-06-13,Tuesday,898.0,215 ST 1
12468,2017-06-14,Wednesday,873.0,215 ST 1
12469,2017-06-15,Thursday,877.0,215 ST 1
12470,2017-06-16,Friday,821.0,215 ST 1
12471,2017-06-17,Saturday,450.0,215 ST 1
12472,2017-06-18,Sunday,368.0,215 ST 1
12473,2017-06-19,Monday,785.0,215 ST 1
12474,2017-06-20,Tuesday,894.0,215 ST 1
12475,2017-06-21,Wednesday,928.0,215 ST 1
12476,2017-06-22,Thursday,1077.0,215 ST 1
12477,2017-06-23,Friday,893.0,215 ST 1
12478,2017-06-24,Saturday,478.0,215 ST 1
12479,2017-06-25,Sunday,500.0,215 ST 1
12480,2017-06-26,Monday,891.0,215 ST 1
12481,2017-06-27,Tuesday,967.0,215 ST 1
12482,2017-06-28,Wednesday,1077.0,215 ST 1
12483,2017-06-29,Thursday,858.0,215 ST 1
12484,2016-12-31,Saturday,1086.0,219 ST 25
12485,2017-01-01,Sunday,790.0,219 ST 25
12486,2017-01-02,Monday,1017.0,219 ST 25
12487,2017-01-03,Tuesday,1726.0,219 ST 25
12488,2017-01-04,Wednesday,1805.0,219 ST 25
12489,2017-01-05,Thursday,1906.0,219 ST 25
12490,2017-01-06,Friday,1919.0,219 ST 25
12491,2017-01-07,Saturday,1027.0,219 ST 25
12492,2017-01-08,Sunday,730.0,219 ST 25
12493,2017-01-09,Monday,1752.0,219 ST 25
12494,2017-01-10,Tuesday,1856.0,219 ST 25
12495,2017-01-11,Wednesday,1728.0,219 ST 25
12496,2017-01-12,Thursday,1743.0,219 ST 25
12497,2017-01-13,Friday,1709.0,219 ST 25
12498,2017-01-14,Saturday,350.0,219 ST 25
12499,2017-01-15,Sunday,269.0,219 ST 25
12500,2017-01-16,Monday,1149.0,219 ST 25
12501,2017-01-17,Tuesday,1853.0,219 ST 25
12502,2017-01-18,Wednesday,1936.0,219 ST 25
12503,2017-01-19,Thursday,1904.0,219 ST 25
12504,2017-01-20,Friday,1960.0,219 ST 25
12505,2017-01-21,Saturday,1042.0,219 ST 25
12506,2017-01-22,Sunday,763.0,219 ST 25
12507,2017-01-23,Monday,1754.0,219 ST 25
12508,2017-01-24,Tuesday,1800.0,219 ST 25
12509,2017-01-25,Wednesday,1871.0,219 ST 25
12510,2017-01-26,Thursday,1904.0,219 ST 25
12511,2017-01-27,Friday,1907.0,219 ST 25
12512,2017-01-28,Saturday,1046.0,219 ST 25
12513,2017-01-29,Sunday,843.0,219 ST 25
12514,2017-01-30,Monday,1874.0,219 ST 25
12515,2017-01-31,Tuesday,1919.0,219 ST 25
12516,2017-02-01,Wednesday,1954.0,219 ST 25
12517,2017-02-02,Thursday,1917.0,219 ST 25
12518,2017-02-03,Friday,1985.0,219 ST 25
12519,2017-02-04,Saturday,1051.0,219 ST 25
12520,2017-02-05,Sunday,796.0,219 ST 25
12521,2017-02-06,Monday,1945.0,219 ST 25
12522,2017-02-07,Tuesday,1873.0,219 ST 25
12523,2017-02-08,Wednesday,1802.0,219 ST 25
12524,2017-02-09,Thursday,947.0,219 ST 25
12525,2017-02-10,Friday,1834.0,219 ST 25
12526,2017-02-11,Saturday,1155.0,219 ST 25
12527,2017-02-12,Sunday,771.0,219 ST 25
12528,2017-02-13,Monday,1828.0,219 ST 25
12529,2017-02-14,Tuesday,1931.0,219 ST 25
12530,2017-02-15,Wednesday,1977.0,219 ST 25
12531,2017-02-16,Thursday,1978.0,219 ST 25
12532,2017-02-17,Friday,2056.0,219 ST 25
12533,2017-02-18,Saturday,1200.0,219 ST 25
12534,2017-02-19,Sunday,948.0,219 ST 25
12535,2017-02-20,Monday,1256.0,219 ST 25
12536,2017-02-21,Tuesday,1743.0,219 ST 25
12537,2017-02-22,Wednesday,1601.0,219 ST 25
12538,2017-02-23,Thursday,1806.0,219 ST 25
12539,2017-02-24,Friday,1797.0,219 ST 25
12540,2017-02-25,Saturday,1186.0,219 ST 25
12541,2017-02-26,Sunday,853.0,219 ST 25
12542,2017-02-27,Monday,1921.0,219 ST 25
12543,2017-02-28,Tuesday,2048.0,219 ST 25
12544,2017-03-01,Wednesday,1958.0,219 ST 25
12545,2017-03-02,Thursday,2026.0,219 ST 25
12546,2017-03-03,Friday,1975.0,219 ST 25
12547,2017-03-04,Saturday,1131.0,219 ST 25
12548,2017-03-05,Sunday,816.0,219 ST 25
12549,2017-03-06,Monday,1922.0,219 ST 25
12550,2017-03-07,Tuesday,1938.0,219 ST 25
12551,2017-03-08,Wednesday,2015.0,219 ST 25
12552,2017-03-09,Thursday,2119.0,219 ST 25
12553,2017-03-10,Friday,1914.0,219 ST 25
12554,2017-03-11,Saturday,4.0,219 ST 25
12555,2017-03-12,Sunday,0.0,219 ST 25
12556,2017-03-13,Monday,1923.0,219 ST 25
12557,2017-03-14,Tuesday,138.0,219 ST 25
12558,2017-03-15,Wednesday,1897.0,219 ST 25
12559,2017-03-16,Thursday,2021.0,219 ST 25
12560,2017-03-17,Friday,2148.0,219 ST 25
12561,2017-03-18,Saturday,1091.0,219 ST 25
12562,2017-03-19,Sunday,830.0,219 ST 25
12563,2017-03-20,Monday,1946.0,219 ST 25
12564,2017-03-21,Tuesday,2016.0,219 ST 25
12565,2017-03-22,Wednesday,1764.0,219 ST 25
12566,2017-03-23,Thursday,1753.0,219 ST 25
12567,2017-03-24,Friday,1930.0,219 ST 25
12568,2017-03-25,Saturday,1188.0,219 ST 25
12569,2017-03-26,Sunday,775.0,219 ST 25
12570,2017-03-27,Monday,1887.0,219 ST 25
12571,2017-03-28,Tuesday,1933.0,219 ST 25
12572,2017-03-29,Wednesday,1820.0,219 ST 25
12573,2017-03-30,Thursday,1763.0,219 ST 25
12574,2017-03-31,Friday,1814.0,219 ST 25
12575,2017-04-01,Saturday,1263.0,219 ST 25
12576,2017-04-02,Sunday,992.0,219 ST 25
